격자ID,중심위도,중심경도,한변_m,세대수,직장인구
G375704_1269974,37.5704,126.997367,100,13,47
G375713_1269974,37.571305,126.997367,100,13,50
G375722_1269974,37.572209,126.997367,100,10,44
G375731_1269974,37.573114,126.997367,100,15,43
G375740_1269974,37.574019,126.997367,100,14,47
G375749_1269974,37.574923,126.997367,100,10,35
G375758_1269974,37.575828,126.997367,100,9,40
G375767_1269974,37.576733,126.997367,100,7,31
G375641_1269985,37.564067,126.9985,100,4,28
G375650_1269985,37.564972,126.9985,100,9,23
G375659_1269985,37.565877,126.9985,100,11,34
G375668_1269985,37.566781,126.9985,100,10,38
G375677_1269985,37.567686,126.9985,100,6,19
G375686_1269985,37.568591,126.9985,100,10,43
G375695_1269985,37.569495,126.9985,100,10,47
G375704_1269985,37.5704,126.9985,100,16,41
G375713_1269985,37.571305,126.9985,100,13,50
G375722_1269985,37.572209,126.9985,100,13,27
G375731_1269985,37.573114,126.9985,100,12,34
G375740_1269985,37.574019,126.9985,100,9,45
G375749_1269985,37.574923,126.9985,100,6,17
G375758_1269985,37.575828,126.9985,100,4,18
G375767_1269985,37.576733,126.9985,100,7,23
G375641_1269996,37.564067,126.999634,100,4,21
G375650_1269996,37.564972,126.999634,100,6,30
G375659_1269996,37.565877,126.999634,100,6,21
G375668_1269996,37.566781,126.999634,100,7,22
G375677_1269996,37.567686,126.999634,100,7,30
G375686_1269996,37.568591,126.999634,100,11,43
G375695_1269996,37.569495,126.999634,100,7,33
G375704_1269996,37.5704,126.999634,100,10,45
G375713_1269996,37.571305,126.999634,100,13,20
G375722_1269996,37.572209,126.999634,100,7,17
G375731_1269996,37.573114,126.999634,100,10,16
G375740_1269996,37.574019,126.999634,100,6,18
G375749_1269996,37.574923,126.999634,100,6,23
G375758_1269996,37.575828,126.999634,100,6,21
G375767_1269996,37.576733,126.999634,100,5,28
G374702_1269737,37.470167,126.973676,100,5,16
G374711_1269737,37.471072,126.973676,100,5,29
G374720_1269737,37.471977,126.973676,100,8,24
G374729_1269737,37.472881,126.973676,100,8,16
G374738_1269737,37.473786,126.973676,100,6,33
G374747_1269737,37.474691,126.973676,100,5,43
G374756_1269737,37.475595,126.973676,100,7,36
G374765_1269737,37.4765,126.973676,100,10,42
G374774_1269737,37.477405,126.973676,100,10,22
G374783_1269737,37.478309,126.973676,100,9,39
G374792_1269737,37.479214,126.973676,100,7,27
G374801_1269737,37.480119,126.973676,100,7,28
G374810_1269737,37.481023,126.973676,100,7,36
G374819_1269737,37.481928,126.973676,100,7,32
G374828_1269737,37.482833,126.973676,100,8,29
G374702_1269748,37.470167,126.974808,100,7,12
G374711_1269748,37.471072,126.974808,100,9,29
G374720_1269748,37.471977,126.974808,100,7,37
G374729_1269748,37.472881,126.974808,100,12,33
G374738_1269748,37.473786,126.974808,100,7,40
G374747_1269748,37.474691,126.974808,100,7,32
G374756_1269748,37.475595,126.974808,100,12,45
G374765_1269748,37.4765,126.974808,100,11,37
G374774_1269748,37.477405,126.974808,100,7,18
G374783_1269748,37.478309,126.974808,100,13,37
G374792_1269748,37.479214,126.974808,100,7,25
G374801_1269748,37.480119,126.974808,100,6,45
G374810_1269748,37.481023,126.974808,100,10,21
G374819_1269748,37.481928,126.974808,100,8,24
G374828_1269748,37.482833,126.974808,100,4,30
G374702_1269759,37.470167,126.97594,100,10,16
G374711_1269759,37.471072,126.97594,100,12,40
G374720_1269759,37.471977,126.97594,100,7,43
G374729_1269759,37.472881,126.97594,100,13,40
G374738_1269759,37.473786,126.97594,100,11,31
G374747_1269759,37.474691,126.97594,100,15,59
G374756_1269759,37.475595,126.97594,100,10,42
G374765_1269759,37.4765,126.97594,100,10,58
G374774_1269759,37.477405,126.97594,100,15,59
G374783_1269759,37.478309,126.97594,100,7,40
G374792_1269759,37.479214,126.97594,100,6,39
G374801_1269759,37.480119,126.97594,100,9,43
G374810_1269759,37.481023,126.97594,100,9,36
G374819_1269759,37.481928,126.97594,100,6,34
G374828_1269759,37.482833,126.97594,100,10,34
G374702_1269771,37.470167,126.977072,100,8,22
G374711_1269771,37.471072,126.977072,100,6,42
G374720_1269771,37.471977,126.977072,100,7,22
G374729_1269771,37.472881,126.977072,100,12,46
G374738_1269771,37.473786,126.977072,100,12,50
G374747_1269771,37.474691,126.977072,100,15,29
G374756_1269771,37.475595,126.977072,100,17,25
G374765_1269771,37.4765,126.977072,100,19,57
G374774_1269771,37.477405,126.977072,100,19,57
G374783_1269771,37.478309,126.977072,100,16,31
G374792_1269771,37.479214,126.977072,100,9,52
G374801_1269771,37.480119,126.977072,100,14,48
G374810_1269771,37.481023,126.977072,100,10,34
G374819_1269771,37.481928,126.977072,100,6,21
G374828_1269771,37.482833,126.977072,100,8,21
G374702_1269782,37.470167,126.978204,100,6,23
G374711_1269782,37.471072,126.978204,100,15,33
G374720_1269782,37.471977,126.978204,100,17,40
G374729_1269782,37.472881,126.978204,100,8,65
G374738_1269782,37.473786,126.978204,100,10,56
G374747_1269782,37.474691,126.978204,100,22,36
G374756_1269782,37.475595,126.978204,100,22,30
G374765_1269782,37.4765,126.978204,100,13,47
G374774_1269782,37.477405,126.978204,100,21,51
G374783_1269782,37.478309,126.978204,100,11,42
G374792_1269782,37.479214,126.978204,100,19,64
G374801_1269782,37.480119,126.978204,100,7,40
G374810_1269782,37.481023,126.978204,100,14,54
G374819_1269782,37.481928,126.978204,100,13,33
G374828_1269782,37.482833,126.978204,100,9,31
G374702_1269793,37.470167,126.979336,100,6,19
G374711_1269793,37.471072,126.979336,100,8,26
G374720_1269793,37.471977,126.979336,100,15,21
G374729_1269793,37.472881,126.979336,100,17,31
G374738_1269793,37.473786,126.979336,100,20,74
G374747_1269793,37.474691,126.979336,100,24,66
G374756_1269793,37.475595,126.979336,100,26,79
G374765_1269793,37.4765,126.979336,100,17,80
G374774_1269793,37.477405,126.979336,100,15,55
G374783_1269793,37.478309,126.979336,100,15,63
G374792_1269793,37.479214,126.979336,100,15,40
G374801_1269793,37.480119,126.979336,100,21,71
G374810_1269793,37.481023,126.979336,100,13,34
G374819_1269793,37.481928,126.979336,100,13,28
G374828_1269793,37.482833,126.979336,100,5,18
G374702_1269805,37.470167,126.980468,100,8,39
G374711_1269805,37.471072,126.980468,100,7,44
G374720_1269805,37.471977,126.980468,100,15,36
G374729_1269805,37.472881,126.980468,100,17,60
G374738_1269805,37.473786,126.980468,100,13,84
G374747_1269805,37.474691,126.980468,100,15,68
G374756_1269805,37.475595,126.980468,100,20,76
G374765_1269805,37.4765,126.980468,100,32,96
G374774_1269805,37.477405,126.980468,100,26,116
G374783_1269805,37.478309,126.980468,100,16,90
G374792_1269805,37.479214,126.980468,100,12,65
G374801_1269805,37.480119,126.980468,100,8,47
G374810_1269805,37.481023,126.980468,100,16,50
G374819_1269805,37.481928,126.980468,100,16,46
G374828_1269805,37.482833,126.980468,100,7,39
G374702_1269816,37.470167,126.9816,100,11,24
G374711_1269816,37.471072,126.9816,100,14,37
G374720_1269816,37.471977,126.9816,100,17,56
G374729_1269816,37.472881,126.9816,100,12,46
G374738_1269816,37.473786,126.9816,100,12,32
G374747_1269816,37.474691,126.9816,100,30,92
G374756_1269816,37.475595,126.9816,100,33,121
G374765_1269816,37.4765,126.9816,100,31,116
G374774_1269816,37.477405,126.9816,100,24,98
G374783_1269816,37.478309,126.9816,100,29,82
G374792_1269816,37.479214,126.9816,100,25,82
G374801_1269816,37.480119,126.9816,100,19,26
G374810_1269816,37.481023,126.9816,100,10,59
G374819_1269816,37.481928,126.9816,100,10,50
G374828_1269816,37.482833,126.9816,100,6,15
G374702_1269827,37.470167,126.982732,100,10,40
G374711_1269827,37.471072,126.982732,100,11,29
G374720_1269827,37.471977,126.982732,100,8,61
G374729_1269827,37.472881,126.982732,100,22,64
G374738_1269827,37.473786,126.982732,100,10,60
G374747_1269827,37.474691,126.982732,100,28,60
G374756_1269827,37.475595,126.982732,100,31,117
G374765_1269827,37.4765,126.982732,100,26,121
G374774_1269827,37.477405,126.982732,100,20,111
G374783_1269827,37.478309,126.982732,100,30,34
G374792_1269827,37.479214,126.982732,100,23,79
G374801_1269827,37.480119,126.982732,100,15,49
G374810_1269827,37.481023,126.982732,100,8,46
G374819_1269827,37.481928,126.982732,100,9,18
G374828_1269827,37.482833,126.982732,100,9,28
G374702_1269839,37.470167,126.983864,100,6,24
G374711_1269839,37.471072,126.983864,100,13,39
G374720_1269839,37.471977,126.983864,100,16,48
G374729_1269839,37.472881,126.983864,100,9,54
G374738_1269839,37.473786,126.983864,100,16,26
G374747_1269839,37.474691,126.983864,100,21,90
G374756_1269839,37.475595,126.983864,100,26,44
G374765_1269839,37.4765,126.983864,100,17,54
G374774_1269839,37.477405,126.983864,100,20,84
G374783_1269839,37.478309,126.983864,100,14,45
G374792_1269839,37.479214,126.983864,100,19,32
G374801_1269839,37.480119,126.983864,100,14,24
G374810_1269839,37.481023,126.983864,100,8,32
G374819_1269839,37.481928,126.983864,100,11,29
G374828_1269839,37.482833,126.983864,100,11,39
G374702_1269850,37.470167,126.984996,100,9,31
G374711_1269850,37.471072,126.984996,100,13,33
G374720_1269850,37.471977,126.984996,100,10,37
G374729_1269850,37.472881,126.984996,100,11,37
G374738_1269850,37.473786,126.984996,100,18,51
G374747_1269850,37.474691,126.984996,100,22,81
G374756_1269850,37.475595,126.984996,100,13,75
G374765_1269850,37.4765,126.984996,100,22,49
G374774_1269850,37.477405,126.984996,100,17,37
G374783_1269850,37.478309,126.984996,100,21,82
G374792_1269850,37.479214,126.984996,100,20,52
G374801_1269850,37.480119,126.984996,100,15,44
G374810_1269850,37.481023,126.984996,100,14,38
G374819_1269850,37.481928,126.984996,100,8,47
G374828_1269850,37.482833,126.984996,100,11,17
G374702_1269861,37.470167,126.986128,100,10,23
G374711_1269861,37.471072,126.986128,100,11,43
G374720_1269861,37.471977,126.986128,100,12,35
G374729_1269861,37.472881,126.986128,100,7,24
G374738_1269861,37.473786,126.986128,100,9,42
G374747_1269861,37.474691,126.986128,100,13,23
G374756_1269861,37.475595,126.986128,100,20,51
G374765_1269861,37.4765,126.986128,100,19,55
G374774_1269861,37.477405,126.986128,100,16,55
G374783_1269861,37.478309,126.986128,100,11,39
G374792_1269861,37.479214,126.986128,100,17,34
G374801_1269861,37.480119,126.986128,100,8,22
G374810_1269861,37.481023,126.986128,100,9,52
G374819_1269861,37.481928,126.986128,100,8,18
G374828_1269861,37.482833,126.986128,100,6,32
G374702_1269873,37.470167,126.98726,100,6,15
G374711_1269873,37.471072,126.98726,100,11,30
G374720_1269873,37.471977,126.98726,100,7,26
G374729_1269873,37.472881,126.98726,100,15,39
G374738_1269873,37.473786,126.98726,100,16,34
G374747_1269873,37.474691,126.98726,100,9,41
G374756_1269873,37.475595,126.98726,100,12,38
G374765_1269873,37.4765,126.98726,100,17,62
G374774_1269873,37.477405,126.98726,100,11,45
G374783_1269873,37.478309,126.98726,100,16,20
G374792_1269873,37.479214,126.98726,100,11,40
G374801_1269873,37.480119,126.98726,100,6,21
G374810_1269873,37.481023,126.98726,100,13,43
G374819_1269873,37.481928,126.98726,100,6,13
G374828_1269873,37.482833,126.98726,100,9,15
G374702_1269884,37.470167,126.988392,100,10,14
G374711_1269884,37.471072,126.988392,100,8,35
G374720_1269884,37.471977,126.988392,100,12,38
G374729_1269884,37.472881,126.988392,100,13,40
G374738_1269884,37.473786,126.988392,100,7,19
G374747_1269884,37.474691,126.988392,100,11,37
G374756_1269884,37.475595,126.988392,100,12,22
G374765_1269884,37.4765,126.988392,100,10,20
G374774_1269884,37.477405,126.988392,100,12,42
G374783_1269884,37.478309,126.988392,100,14,21
G374792_1269884,37.479214,126.988392,100,13,34
G374801_1269884,37.480119,126.988392,100,7,20
G374810_1269884,37.481023,126.988392,100,5,18
G374819_1269884,37.481928,126.988392,100,8,32
G374828_1269884,37.482833,126.988392,100,4,14
G374702_1269895,37.470167,126.989524,100,7,23
G374711_1269895,37.471072,126.989524,100,5,31
G374720_1269895,37.471977,126.989524,100,4,33
G374729_1269895,37.472881,126.989524,100,10,15
G374738_1269895,37.473786,126.989524,100,7,31
G374747_1269895,37.474691,126.989524,100,9,24
G374756_1269895,37.475595,126.989524,100,11,37
G374765_1269895,37.4765,126.989524,100,12,29
G374774_1269895,37.477405,126.989524,100,13,16
G374783_1269895,37.478309,126.989524,100,10,34
G374792_1269895,37.479214,126.989524,100,11,23
G374801_1269895,37.480119,126.989524,100,5,29
G374810_1269895,37.481023,126.989524,100,6,13
G374819_1269895,37.481928,126.989524,100,6,17
G374828_1269895,37.482833,126.989524,100,5,18
G376479_1270489,37.647867,127.048857,100,8,4
G376488_1270489,37.648772,127.048857,100,18,6
G376497_1270489,37.649677,127.048857,100,10,6
G376506_1270489,37.650581,127.048857,100,13,7
G376515_1270489,37.651486,127.048857,100,16,7
G376524_1270489,37.652391,127.048857,100,14,9
G376533_1270489,37.653295,127.048857,100,19,7
G376542_1270489,37.6542,127.048857,100,16,10
G376551_1270489,37.655105,127.048857,100,14,6
G376560_1270489,37.656009,127.048857,100,10,8
G376569_1270489,37.656914,127.048857,100,17,9
G376578_1270489,37.657819,127.048857,100,14,6
G376587_1270489,37.658723,127.048857,100,13,7
G376596_1270489,37.659628,127.048857,100,10,6
G376605_1270489,37.660533,127.048857,100,8,5
G376479_1270500,37.647867,127.049992,100,16,5
G376488_1270500,37.648772,127.049992,100,13,6
G376497_1270500,37.649677,127.049992,100,20,8
G376506_1270500,37.650581,127.049992,100,16,7
G376515_1270500,37.651486,127.049992,100,12,9
G376524_1270500,37.652391,127.049992,100,19,9
G376533_1270500,37.653295,127.049992,100,24,11
G376542_1270500,37.6542,127.049992,100,31,4
G376551_1270500,37.655105,127.049992,100,20,9
G376560_1270500,37.656009,127.049992,100,13,9
G376569_1270500,37.656914,127.049992,100,14,9
G376578_1270500,37.657819,127.049992,100,13,8
G376587_1270500,37.658723,127.049992,100,20,5
G376596_1270500,37.659628,127.049992,100,12,7
G376605_1270500,37.660533,127.049992,100,12,7
G376479_1270511,37.647867,127.051127,100,18,5
G376488_1270511,37.648772,127.051127,100,9,4
G376497_1270511,37.649677,127.051127,100,22,6
G376506_1270511,37.650581,127.051127,100,12,5
G376515_1270511,37.651486,127.051127,100,19,11
G376524_1270511,37.652391,127.051127,100,25,7
G376533_1270511,37.653295,127.051127,100,22,10
G376542_1270511,37.6542,127.051127,100,20,12
G376551_1270511,37.655105,127.051127,100,31,11
G376560_1270511,37.656009,127.051127,100,17,8
G376569_1270511,37.656914,127.051127,100,25,4
G376578_1270511,37.657819,127.051127,100,17,5
G376587_1270511,37.658723,127.051127,100,12,7
G376596_1270511,37.659628,127.051127,100,18,8
G376605_1270511,37.660533,127.051127,100,18,8
G376479_1270523,37.647867,127.052261,100,16,5
G376488_1270523,37.648772,127.052261,100,20,5
G376497_1270523,37.649677,127.052261,100,23,11
G376506_1270523,37.650581,127.052261,100,18,5
G376515_1270523,37.651486,127.052261,100,28,12
G376524_1270523,37.652391,127.052261,100,32,8
G376533_1270523,37.653295,127.052261,100,42,9
G376542_1270523,37.6542,127.052261,100,30,11
G376551_1270523,37.655105,127.052261,100,30,12
G376560_1270523,37.656009,127.052261,100,28,11
G376569_1270523,37.656914,127.052261,100,18,8
G376578_1270523,37.657819,127.052261,100,27,13
G376587_1270523,37.658723,127.052261,100,13,5
G376596_1270523,37.659628,127.052261,100,25,8
G376605_1270523,37.660533,127.052261,100,17,5
G376479_1270534,37.647867,127.053396,100,12,5
G376488_1270534,37.648772,127.053396,100,26,8
G376497_1270534,37.649677,127.053396,100,22,7
G376506_1270534,37.650581,127.053396,100,18,6
G376515_1270534,37.651486,127.053396,100,18,6
G376524_1270534,37.652391,127.053396,100,25,13
G376533_1270534,37.653295,127.053396,100,24,7
G376542_1270534,37.6542,127.053396,100,27,14
G376551_1270534,37.655105,127.053396,100,27,7
G376560_1270534,37.656009,127.053396,100,25,13
G376569_1270534,37.656914,127.053396,100,28,7
G376578_1270534,37.657819,127.053396,100,20,10
G376587_1270534,37.658723,127.053396,100,29,7
G376596_1270534,37.659628,127.053396,100,23,8
G376605_1270534,37.660533,127.053396,100,18,4
G376479_1270545,37.647867,127.054531,100,26,4
G376488_1270545,37.648772,127.054531,100,27,10
G376497_1270545,37.649677,127.054531,100,34,6
G376506_1270545,37.650581,127.054531,100,32,9
G376515_1270545,37.651486,127.054531,100,17,15
G376524_1270545,37.652391,127.054531,100,45,16
G376533_1270545,37.653295,127.054531,100,34,12
G376542_1270545,37.6542,127.054531,100,60,17
G376551_1270545,37.655105,127.054531,100,54,22
G376560_1270545,37.656009,127.054531,100,44,7
G376569_1270545,37.656914,127.054531,100,37,13
G376578_1270545,37.657819,127.054531,100,23,11
G376587_1270545,37.658723,127.054531,100,20,5
G376596_1270545,37.659628,127.054531,100,29,9
G376605_1270545,37.660533,127.054531,100,20,8
G376479_1270557,37.647867,127.055665,100,11,4
G376488_1270557,37.648772,127.055665,100,25,13
G376497_1270557,37.649677,127.055665,100,19,5
G376506_1270557,37.650581,127.055665,100,30,13
G376515_1270557,37.651486,127.055665,100,25,17
G376524_1270557,37.652391,127.055665,100,34,12
G376533_1270557,37.653295,127.055665,100,32,22
G376542_1270557,37.6542,127.055665,100,42,14
G376551_1270557,37.655105,127.055665,100,46,11
G376560_1270557,37.656009,127.055665,100,43,10
G376569_1270557,37.656914,127.055665,100,40,16
G376578_1270557,37.657819,127.055665,100,33,16
G376587_1270557,37.658723,127.055665,100,27,8
G376596_1270557,37.659628,127.055665,100,31,11
G376605_1270557,37.660533,127.055665,100,25,9
G376479_1270568,37.647867,127.0568,100,20,7
G376488_1270568,37.648772,127.0568,100,21,8
G376497_1270568,37.649677,127.0568,100,32,5
G376506_1270568,37.650581,127.0568,100,21,12
G376515_1270568,37.651486,127.0568,100,27,16
G376524_1270568,37.652391,127.0568,100,31,24
